id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31671279,Cuarto con baño privado piedad narvarte,54137382,Isaac,,Benito Juárez,19.40148,-99.1521,Private room,325,5,0,,,1,0
31671820,Cuarto en Coyoacán,217113646,Josefina,,Coyoacán,19.34252,-99.16958,Private room,497,7,0,,,4,36
31672091,"Apartamento completo, hasta 8 personas. Cerca WTC",76987905,Ruth,,Benito Juárez,19.38748,-99.17805,Entire home/apt,3307,2,0,,,5,360
31672248,"SAN ANGEL TELEVISA -Habitación Cómoda, Baño propio",185535296,Nikita,,Álvaro Obregón,19.34188,-99.20065,Private room,249,2,5,2019-06-13,1.05,5,334
31672580,"Habitación amplia (Unam, CDMX)",151149040,Jessica,,Coyoacán,19.33725,-99.18038,Private room,249,1,3,2019-02-12,0.59,1,0
31672991,"Súper céntrico a pasos del metro, cerca de Reforma",37147931,José Alejandro,,Miguel Hidalgo,19.44337,-99.16849,Private room,344,1,1,2019-03-18,0.30,1,0
31673053,Cozy Apartment Near Subway!,129108476,Héctor,,Miguel Hidalgo,19.45238,-99.19043,Entire home/apt,1338,1,1,2019-02-28,0.26,2,326
31673480,Confortable habitación en Azotea. Zona muy segura.,52275092,Tere,,Tlalpan,19.30476,-99.12703,Private room,191,1,4,2019-05-25,1.03,4,290
31673712,Nice and typical apartment at 3min Airport!,168010575,Pamela A.,,Venustiano Carranza,19.43338,-99.09351,Entire home/apt,554,1,40,2019-06-21,7.84,1,319
31675339,Modern Mexican Apartment Beautiful View,237508258,Daniela Y Emiliano,,Benito Juárez,19.37931,-99.15152,Entire home/apt,1147,2,4,2019-03-18,0.87,3,255
31675393,Reforma home,84770149,Kar Y Pepe,,Cuauhtémoc,19.42699,-99.17115,Entire home/apt,2198,3,0,,,1,0
31675437,"New and modern apartment in Narvarte, Mexico City",237509186,Brenda,,Benito Juárez,19.38404,-99.14794,Entire home/apt,956,1,13,2019-06-15,4.48,1,329
31676367,DEPS,74931099,Daniel,,Cuajimalpa de Morelos,19.35784,-99.28773,Entire home/apt,612,1,0,,,1,0
31676398,Precioso departamento centro histórico,235036882,Juan Carlos,,Cuauhtémoc,19.43938,-99.1476,Entire home/apt,669,2,27,2019-06-14,5.33,1,209
31678796,¡Hermoso y céntrico departamento!,188950456,Erick,,Cuauhtémoc,19.44373,-99.14958,Entire home/apt,688,1,25,2019-05-29,4.90,2,0
31684258,Dpto Playa Regatas. Privado. A 15 min de Foro Sol,192562096,Dulce,,Iztacalco,19.37681,-99.1283,Entire home/apt,631,1,7,2019-06-18,1.48,1,172
31685171,Full 3BD 2BA modern apartment in Polanco,3919211,Victor,,Miguel Hidalgo,19.43482,-99.1877,Entire home/apt,1625,2,18,2019-06-09,3.48,28,63
31687082,Private room with terrace in Roma Condesa área.,7520833,Carlos Miguel,,Cuauhtémoc,19.41033,-99.16472,Private room,459,2,1,2019-03-17,0.30,4,365
31688960,Miniloft Céntrico con  Netflix,68408410,Cheng,,Cuauhtémoc,19.44116,-99.15337,Entire home/apt,554,1,19,2019-05-17,3.80,5,339
31690435,Penthous Reforma 27 Increíble y Lujoso,232982823,Ale,,Álvaro Obregón,19.39285,-99.23852,Entire home/apt,2600,2,5,2019-05-20,1.06,1,357
31691367,Depa nuevo y seguro zona Santa Fe primer nivel!,230537503,Jaime,,Álvaro Obregón,19.36548,-99.23077,Entire home/apt,784,1,0,,,3,275
31692491,Modern Apt in Best Area of Roma CDMX. All Equiptm,182863977,Aaron,,Cuauhtémoc,19.41696,-99.15795,Entire home/apt,1491,3,5,2019-03-12,1.00,1,354
31693563,Departamento Polanco Monte Elbruz-Campos Elíseos,237678273,Alejandra,,Miguel Hidalgo,19.43025,-99.20461,Entire home/apt,3001,2,0,,,1,362
31693726,Cool ArtDeco Flat at Hipodromo Condesa CDMX,154230693,Rafael,,Cuauhtémoc,19.41032,-99.17386,Entire home/apt,765,1,5,2019-06-04,1.39,6,316
31695702,Pequeño pero acogedor,237702595,Norma,,Miguel Hidalgo,19.45085,-99.19674,Private room,401,2,0,,,1,365
31695900,Habitación C King Roma/Condesa,132380833,Héctor,,Cuauhtémoc,19.41985,-99.17625,Private room,574,2,0,,,1,69
31696070,C1 Casa Melgar Condesa,235036904,Casa,,Cuauhtémoc,19.41805,-99.17519,Private room,1032,2,11,2019-06-01,2.54,7,357
31706374,L’Olive Relaxing Patio Apartment / 5 min to WTC,24601315,Lorena,,Benito Juárez,19.39142,-99.17765,Entire home/apt,1300,1,31,2019-06-22,6.28,5,355
31709041,Apartment in the heart of Polanco,38672732,Cal,,Miguel Hidalgo,19.43722,-99.18698,Entire home/apt,3001,1,0,,,1,180
31710646,TU DEPARTAMENTO !!! Paseo de la Reforma !!!,237840372,Judy,,Cuauhtémoc,19.43151,-99.16322,Entire home/apt,1071,2,14,2019-06-08,2.98,1,86
31713033,Relajación!,185421234,Suemy,,Benito Juárez,19.3682,-99.16903,Private room,898,7,0,,,3,327
31713945,Habitación en depa muy iluminado,237879950,Alejandro,,Cuauhtémoc,19.43158,-99.14722,Private room,268,1,12,2019-06-21,2.54,1,130
31714644,Mini apartment in Roma Norte-Sur,237887437,Susana,,Cuauhtémoc,19.41116,-99.16528,Entire home/apt,898,1,6,2019-05-26,1.80,1,48
31715112,Best location in Mexico City Room in Condesa,26160055,Ana,,Miguel Hidalgo,19.40412,-99.17607,Private room,478,2,2,2019-02-24,0.41,2,52
31715297,Excelente Departamento en la Narvarte,148444218,Nidia,,Benito Juárez,19.40284,-99.1542,Private room,593,1,0,,,1,179
31715318,Girls Only Private Room Parque Delta /Roma/Condesa,16436173,Patty,,Benito Juárez,19.40014,-99.15431,Private room,325,2,11,2019-06-02,2.31,1,89
31715417,C2 Casa Melgar Private Room,235036904,Casa,,Cuauhtémoc,19.41807,-99.17542,Entire home/apt,765,2,10,2019-06-04,2.21,7,350
31715905,C3 Private Room in Casa Melgar,235036904,Casa,,Cuauhtémoc,19.41766,-99.17574,Entire home/apt,860,2,8,2019-06-09,1.78,7,356
31716390,C4 Private Room in Casa Melgar,235036904,Casa,,Cuauhtémoc,19.41761,-99.17503,Entire home/apt,1338,2,8,2019-06-03,1.89,7,358
31717074,C5 Private Room in Casa Melgar,235036904,Casa,,Cuauhtémoc,19.41941,-99.17639,Entire home/apt,765,2,10,2019-06-09,2.75,7,357
31717145,Departamento de lujo en polanco,4931607,Annik,,Miguel Hidalgo,19.43085,-99.19545,Private room,2868,30,0,,,1,83
31717521,C6 Private Room in Casa Melgar,235036904,Casa,,Cuauhtémoc,19.41805,-99.17596,Entire home/apt,1147,2,14,2019-06-10,3.16,7,355
31718102,C7 Private Room in Casa Melgar,235036904,Casa,,Cuauhtémoc,19.41843,-99.17577,Entire home/apt,1434,2,7,2019-06-03,1.67,7,359
31719178,It's just like home,203431261,Heriberto,,Miguel Hidalgo,19.40377,-99.17805,Entire home/apt,497,1,18,2019-06-16,3.62,1,352
31719769,Departamento cerca del TEC de Monterrey,169374726,Alma,,Xochimilco,19.27062,-99.11792,Entire home/apt,707,2,2,2019-06-08,0.43,1,62
31719770,Charming apartment in La Condesa,237937785,Paty,,Miguel Hidalgo,19.40347,-99.17383,Entire home/apt,1338,3,10,2019-05-29,2.11,1,358
31719799,Hermosa habitación en la Hipódromo- Condesa.,422574,Azyadeth,,Cuauhtémoc,19.406,-99.17455,Private room,325,2,4,2019-04-30,0.89,1,298
31722290,Beautiful NEW modern condo in the heart of Mexico,54012934,Sofía,,Cuauhtémoc,19.44227,-99.15627,Private room,1281,2,7,2019-05-24,1.65,1,190
31730256,Base Mexico City,210574267,Elizabeth,,Benito Juárez,19.38334,-99.15803,Private room,344,30,3,2019-06-23,2.14,2,204
31733014,Cómoda y agradable recámara con super ubicación,34478942,Erykah,,Benito Juárez,19.39675,-99.15595,Private room,803,1,0,,,1,363
31733969,"Feel like home in Mexico City ""Balderas""",5521223,"Rodrigo, Ana & Karen",,Cuauhtémoc,19.42886,-99.14761,Entire home/apt,574,1,14,2019-05-17,2.84,1,63
31734237,Best Location in Condesa - Cozy Bedroom,33692084,Rodrigo,,Cuauhtémoc,19.41492,-99.16864,Private room,344,1,6,2019-05-19,1.29,1,0
31739234,Espacio cerca del aeropuerto y centro (CDMX)  WiFi,198466917,Jorge Octavio,,Venustiano Carranza,19.43508,-99.09852,Entire home/apt,860,1,11,2019-06-10,3.40,1,243
31739368,Mi casa es tu casa,238057666,Raul,,Milpa Alta,19.22548,-98.9942,Private room,268,1,0,,,1,364
31739705,Habitación  privada Providencia,181711802,Anselmo,,Álvaro Obregón,19.35799,-99.17483,Private room,229,2,6,2019-06-21,1.19,3,357
31739925,Tu segunda casa,169324317,Felipe,,Venustiano Carranza,19.4167,-99.08874,Private room,459,1,3,2019-06-05,1.76,1,325
31740473,Cuarto en condesa 1 persona baño propio,94550086,Sofía,,Cuauhtémoc,19.41084,-99.17344,Private room,669,2,4,2019-05-06,0.83,5,365
31740480,Habitación en Urban Apartment,166030973,Nalleli,,Cuauhtémoc,19.42296,-99.15128,Private room,306,1,5,2019-06-09,1.03,1,71
31740547,ROMA! Renovated apartment in Roma. PROMO $$$,238066956,Agustin,,Cuauhtémoc,19.41233,-99.16411,Entire home/apt,803,1,4,2019-05-20,1.82,1,299
31742086,"DEPARTAMENTO PEQUEÑO, CÓMODO, EXCELENTE UBICACIÓN!",132079091,Ana,,Benito Juárez,19.38245,-99.17775,Entire home/apt,593,2,9,2019-05-31,2.39,1,80
31742124,La habitación azul,65988080,Martha,,Miguel Hidalgo,19.4034,-99.17954,Private room,344,1,9,2019-05-26,2.21,1,86
31743000,"Genial Suite Soumaya Polanco Mexico, Roof Garden",101547816,Elizabeth,,Miguel Hidalgo,19.44034,-99.20929,Entire home/apt,1090,1,13,2019-06-16,3.45,1,85
31748655,Habitación al lado de San Ángel  ¡SÚPER DESAYUNO!,238099951,Elena,,Álvaro Obregón,19.34728,-99.20207,Private room,401,1,26,2019-06-09,5.20,1,359
31750534,Cerca de Santa Fe,76799488,Patricia,,Cuajimalpa de Morelos,19.35138,-99.29142,Entire home/apt,650,2,3,2019-03-27,0.76,1,143
31751243,"Habitación en suite, gran vista, luminosa.",110348197,Nacho,,Benito Juárez,19.39122,-99.17841,Private room,382,1,0,,,2,358
31753399,"Cool, cozy and colorful apartment in Condesa",237075219,Alejandra,,Cuauhtémoc,19.40683,-99.17003,Private room,401,2,1,2019-03-29,0.34,1,178
31756314,"Descanso, seguridad y amabilidad",226281778,Yesenia,,Cuauhtémoc,19.43437,-99.14482,Private room,401,1,2,2019-03-02,0.42,1,357
31758385,Departamento ideal para conocer la CDMX,116002236,Cesar,,Benito Juárez,19.36079,-99.14866,Entire home/apt,1491,1,1,2019-05-31,1,1,207
31758731,"Departamento frente a Arcos Bosques en ""Bosques""",238114649,Rubén,,Cuajimalpa de Morelos,19.38812,-99.25257,Entire home/apt,841,30,0,,,1,173
31759750,Departamento Lomas de Chapultepec,95615061,Alejandra,,Miguel Hidalgo,19.43294,-99.20982,Private room,898,3,0,,,1,87
31760393,Nice room for rent in hip neighborhood Roma Norte,271985,Vicky,,Cuauhtémoc,19.41285,-99.15743,Private room,497,2,0,,,1,364
31760763,Apartamento en el Centro de La Condesa,14241091,Herminio,,Cuauhtémoc,19.41514,-99.17117,Entire home/apt,1396,1,15,2019-06-19,3.41,1,115
31760832,Polanco: Colivers,50923022,Alex,,Miguel Hidalgo,19.43658,-99.20453,Private room,822,1,0,,,16,81
31760844,Departamento estudio Ciudad de México,161087934,Juan,,Miguel Hidalgo,19.40718,-99.18538,Entire home/apt,860,1,16,2019-06-15,3.56,1,289
31761809,El Principado. Espacio en el corazón de Polanco,204933919,Alejandro,,Miguel Hidalgo,19.4357,-99.19062,Private room,497,3,2,2019-04-30,0.70,2,326
31762527,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.4381,-99.20324,Private room,937,1,0,,,16,81
31762680,"Hermosa casa, con mucha luz.",100429275,Iliana,,Álvaro Obregón,19.33294,-99.27168,Private room,440,1,0,,,2,362
31762758,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43638,-99.20483,Private room,822,1,1,2019-01-23,0.20,16,81
31762853,Comfortable and centric apt. in trendy Mexico.,97629531,Mare,,Cuauhtémoc,19.43118,-99.15444,Entire home/apt,1013,3,7,2019-04-19,1.46,1,83
31762969,Sofá Cama doble céntrico en estudio.  Aeropuerto,22959875,Diego Mauricio,,Venustiano Carranza,19.41424,-99.12369,Shared room,191,1,2,2019-05-25,0.52,1,89
31763098,Departamento de lujo en Polanco,109745215,Rafael,,Miguel Hidalgo,19.43298,-99.19119,Entire home/apt,1797,4,10,2019-06-03,2.36,1,63
31763172,Habitación amplia con baño independiente. Céntrico,148873062,Luis,,Benito Juárez,19.38587,-99.15187,Private room,516,1,3,2019-05-20,0.77,1,241
31763566,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.4383,-99.20439,Private room,1071,1,1,2019-03-11,0.28,16,81
31763992,Cozy room in the best neighborhood “La Roma”,16549159,Michel,,Cuauhtémoc,19.42273,-99.15541,Private room,574,1,1,2019-01-31,0.21,2,178
31764126,beautiful apartment  in the heart of  Mexico City,181654098,Crhistian,,Miguel Hidalgo,19.40588,-99.18797,Entire home/apt,994,1,3,2019-02-16,0.64,1,142
31764494,Habitación privada. 3 a 4 personas,76987905,Ruth,,Benito Juárez,19.38725,-99.17963,Private room,1109,2,0,,,5,364
31768562,"Moras, Del Valle. Sur de CDMX. dept. nuevo.",95223544,César H.,,Benito Juárez,19.36858,-99.17551,Entire home/apt,1797,1,0,,,1,173
31771601,A sunshine place in the heart of Mexico City!,10683208,Babsy,,Cuauhtémoc,19.42828,-99.13652,Entire home/apt,1338,1,9,2019-06-13,2.18,1,156
31793650,Recamara Marina,238263233,Diego,,Miguel Hidalgo,19.44703,-99.17992,Private room,306,1,1,2019-01-31,0.21,1,358
31794651,Private Room in the heart of Mexico City,38784194,Lilian,,Cuauhtémoc,19.42713,-99.17212,Private room,497,1,8,2019-06-23,2.45,1,183
31796515,Beautiful southern department in the CDMX,238280781,Adriana  Margarita,,Benito Juárez,19.36901,-99.15818,Private room,2007,1,4,2019-03-31,0.98,2,365
31798009,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43779,-99.2035,Private room,937,1,0,,,16,81
31800064,El rincón de la Yaya,238312554,Norma María Teresa,,Benito Juárez,19.39356,-99.16487,Entire home/apt,898,2,6,2019-05-24,1.27,1,294
31800544,¡Bienvenido a su casa en La Ciudad de México!,21210485,Jessica,,Tlalpan,19.27647,-99.219,Entire home/apt,18008,1,1,2019-02-23,0.25,1,179
31800591,Recámara Principal Casa Libia,238317041,Blanca,,Tlalpan,19.29287,-99.14411,Private room,421,1,2,2019-03-10,0.49,7,321
31800933,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43646,-99.20277,Private room,1281,1,0,,,16,81
31801215,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43651,-99.20412,Private room,937,1,0,,,16,81
31801473,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.4365,-99.20413,Private room,937,1,0,,,16,81
31801686,Recámara Queen,238317041,Blanca,,Tlalpan,19.29443,-99.14262,Private room,401,1,3,2019-04-09,0.74,7,320
31801754,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43791,-99.20435,Private room,822,1,1,2019-05-09,0.64,16,81
31801920,Polanco Colivers,50923022,Alex,,Miguel Hidalgo,19.43779,-99.20271,Private room,822,1,0,,,16,81
31802438,Recámara Matrimonial Casa Libia,238317041,Blanca,,Tlalpan,19.29437,-99.14399,Private room,344,1,1,2019-02-23,0.25,7,365
31802685,Depa tron,238335649,Ricardo,,Álvaro Obregón,19.35285,-99.24559,Entire home/apt,1548,1,0,,,1,356
31803485,BEAUTIFUL 1BED/1BA APARTMENT ON AMSTERDAM AV.,48259354,Chechi,,Cuauhtémoc,19.41014,-99.1706,Entire home/apt,1147,2,8,2019-05-18,1.79,25,336
31803519,MALKA CONDO - Superb location Lomas de Chapultepec,41366335,Malka,,Miguel Hidalgo,19.42522,-99.22366,Entire home/apt,1396,1,13,2019-06-17,2.73,2,70
31804571,"ROOM KING IN  CONDO POLANCO, BEST PLACE !!!",168567590,Maria,,Miguel Hidalgo,19.44195,-99.18392,Private room,325,7,5,2019-06-22,1.17,3,174
31805121,Amplio departamento en Polanco (8 personas),95159518,Eduardo,,Miguel Hidalgo,19.43327,-99.18867,Entire home/apt,2925,1,0,,,1,363
31806302,Cómodo y cerca del aeropuerto. Comfy airport room,16710391,Andrea,,Venustiano Carranza,19.41771,-99.08617,Private room,516,1,17,2019-06-06,3.62,3,180
31807039,☆ Locación estratégica en CDMX,167585324,Itzaé,,Cuauhtémoc,19.42132,-99.15031,Entire home/apt,860,1,2,2019-05-05,1.11,1,345
31807714,SAN MIGUEL DE ALLENDE EN LA CIUDAD DE MEXICO,238379711,Maria Teresa,,Tlalpan,19.24457,-99.14733,Entire home/apt,1051,2,1,2019-02-16,0.23,1,179
31807843,Gorgeous Place terrace pool jacuzzi SpaGym Polanco,27075753,Camilo,,Miguel Hidalgo,19.44055,-99.18235,Private room,1109,2,2,2019-04-20,0.44,2,346
31807873,"Cómoda habitación privada, excelente ubicación",236154904,Maribel,,Iztapalapa,19.36317,-99.12229,Private room,191,1,20,2019-05-28,4.08,2,209
31808540,Loft near downtown with kitchen and bathroom,52590317,Nashely,,Iztacalco,19.38321,-99.13009,Entire home/apt,688,2,3,2019-05-05,0.91,3,353
31810378,Casa Amor te hace sentir el Hogar Mexicano,218507962,Carla,,Álvaro Obregón,19.35698,-99.17611,Private room,401,1,10,2019-04-29,2.11,2,296
31811060,"CONDESA Roof Art Studio 1, with private bathroom.",183366803,Raquel,,Cuauhtémoc,19.41309,-99.17343,Private room,593,2,6,2019-06-16,2.81,2,353
31812053,"PH, 3BR/3BA - Del Valle Nte. Calle privada, balcón",14025860,Shmuel,,Benito Juárez,19.39728,-99.16508,Entire home/apt,1701,1,39,2019-06-17,8.67,1,150
31820027,"Loft Copilco. Amazing, UNAM, CEPE, GMartell",50816977,Yolotzin,,Coyoacán,19.3355,-99.17658,Entire home/apt,803,2,6,2019-06-15,1.29,6,330
31820608,Habitación acogedora zona hospitales,49263442,Yazmin,,Tlalpan,19.28546,-99.16662,Private room,229,1,4,2019-05-24,1.04,4,83
31821967,Departamento Compartido Ciudad de México,115685763,Urbel Operadora Turistica,,Benito Juárez,19.37755,-99.18815,Private room,459,1,0,,,1,174
31822804,Cerca a Polanco,28761716,Carlos,,Miguel Hidalgo,19.45426,-99.19526,Entire home/apt,746,3,15,2019-05-25,3.06,2,151
31824159,Departamento amplio y céntrico en Condesa,4166568,Raquel,,Cuauhtémoc,19.4138,-99.17488,Entire home/apt,1606,2,2,2019-03-28,0.48,1,0
31826101,ICE HOME! Seguro y confortable cerca del Autódromo,45466745,Ismael,,Iztacalco,19.40399,-99.0729,Entire home/apt,344,1,16,2019-06-22,3.56,1,167
31826861,Habitación privada Private room,45774759,Moises,,Cuauhtémoc,19.42717,-99.1357,Private room,459,2,0,,,1,89
31826983,SAN ANGEL - TELEVISA Y CLINICA 4 -Baño Propio,185535296,Nikita,,Álvaro Obregón,19.34175,-99.19939,Private room,249,2,5,2019-05-25,1.25,5,166
31827339,"BRIO ROOMS, depto. 1, hab. 2",238507228,Chris,,Benito Juárez,19.37473,-99.15485,Private room,497,1,0,,,3,83
31828519,SAN ANGEL -CLINICA 4 DE IMSS-TELEVISA Doble Grande,185535296,Nikita,,Álvaro Obregón,19.33976,-99.20058,Private room,249,2,6,2019-05-28,1.20,5,173
31828962,Explore City Center on Foot in Our Immaculate Room,46682221,Patricio,,Cuauhtémoc,19.42919,-99.15175,Private room,478,10,2,2019-03-17,0.47,4,228
31832040,"Habitacion centrica, practica cerca centro",85979086,Izadora,,Iztacalco,19.40265,-99.13577,Private room,459,2,0,,,2,365
31832246,"Sunny apartment,  best location",23382111,Gerardo,,Cuauhtémoc,19.41809,-99.15475,Entire home/apt,822,1,10,2019-06-08,2.22,4,358
31832510,Departamento muy céntrico y acogedor,136527587,Nataly,,Benito Juárez,19.38866,-99.15786,Private room,554,1,0,,,1,363
31832516,Bonita habítacion amplia muy bien ubicada tres hab,238559892,Yerico,,Cuauhtémoc,19.43465,-99.16803,Private room,459,1,14,2019-06-01,3.28,2,358
31832582,Casa completa cerca del Aeropuerto CDMX,238560102,Armalo,,Venustiano Carranza,19.42741,-99.09415,Entire home/apt,1491,2,0,,,1,0
31832758,Cool Penthouse Beautiful View,237508258,Daniela Y Emiliano,,Benito Juárez,19.38047,-99.15191,Entire home/apt,1912,2,2,2019-04-23,0.76,3,350
31832840,Habitación privada piano narvarte roma valle df,12656283,Miguel Angel,,Benito Juárez,19.40175,-99.16121,Private room,191,1,29,2019-06-14,5.88,5,359
31833665,"TELEVISA SAN ANGEL - Cama matrimonial, Baño propio",185535296,Nikita,,Álvaro Obregón,19.3411,-99.19966,Private room,344,2,7,2019-06-04,1.40,5,167
31834182,Awesome Rooftop Narvarte,237508258,Daniela Y Emiliano,,Benito Juárez,19.37871,-99.15323,Entire home/apt,860,2,3,2019-05-26,1.20,3,352
31834399,Habitación independiente con baño privado,23880238,Erick,,Miguel Hidalgo,19.41278,-99.18229,Private room,268,3,9,2019-05-07,1.97,1,0
31834430,Hermoso departamento en el corazón de la Narvarte,117314982,Isabel,,Benito Juárez,19.38329,-99.15473,Entire home/apt,593,4,6,2019-06-09,2.09,1,310
31834532,"BRIO ROOMS, depto 1, hab. 1",238507228,Chris,,Benito Juárez,19.3748,-99.15274,Private room,401,1,1,2019-02-06,0.22,3,83
31834666,Recámara Literas Casa Libia,238317041,Blanca,,Tlalpan,19.29249,-99.14314,Shared room,593,1,0,,,7,365
31834912,Room en col.del valle...,232830794,Mariana Mahatma,,Benito Juárez,19.39917,-99.16373,Private room,325,2,2,2019-03-07,0.42,3,180
31835000,"BRIO ROOMS, depto 1, hab 3",238507228,Chris,,Benito Juárez,19.37425,-99.15362,Private room,497,1,1,2019-02-02,0.21,3,83
31835001,Tropical Inspiration in hip neighborhood,24205033,María,,Cuauhtémoc,19.41511,-99.1743,Entire home/apt,1721,5,6,2019-03-26,1.42,1,120
31835004,Departamento en BELLA ZONA SUR de la ciudad,129749917,Melina,,Tlalpan,19.27933,-99.18971,Entire home/apt,707,2,8,2019-06-18,1.88,1,79
31835037,Recámara Literas Casa Libia *,238317041,Blanca,,Tlalpan,19.29321,-99.14407,Shared room,191,1,0,,,7,83
31835246,Casa Libia recámara principal + Queen,238317041,Blanca,,Tlalpan,19.29469,-99.14284,Private room,784,1,0,,,7,320
31835652,Casa Libia recámara matrimonial + recámara literas,238317041,Blanca,,Tlalpan,19.29294,-99.14418,Private room,879,1,3,2019-05-05,0.84,7,365
31837580,Departamento ixoxin 2,232433785,Jared Q,,Azcapotzalco,19.46522,-99.15643,Private room,382,1,0,,,3,365
